Einheit,Haus,Wohnung,Wohnfläche,Raumanzahl,Einstufung Mietkosten,Altereinstufung_Einzug,Wohndauer in Monaten,Mieteralter_Einzug,Einzug,Personenanzahl,Mietkosten,Wohngebiet_Hohenstücken,Wohngebiet_Innenstadt,Wohngebiet_Nord,Wohngebiet_Thüringer Straße,Geschoss_1. Obergeschoss,Geschoss_2. Obergeschoss,Geschoss_3. Obergeschoss,Geschoss_4. Obergeschoss,Geschoss_5. Obergeschoss,Geschoss_6. Obergeschoss,Geschoss_7. Obergeschoss,Geschoss_Erdgeschoss,Dusche_ja,Dusche_nein,Wanne_ja,Wanne_nein,Aufzug_ja,Aufzug_nein,Balkon/Terasse_ja,Balkon/Terasse_nein,Geschlecht_M,Geschlecht_W,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_\N,Haustier_ja,Haustier_nein,Mahnverfahren_ja,Mahnverfahren_nein,Hohe Miete_ja,Hohe Miete_nein
136,7,62,49.41,2,2,4,107,49,2015-05-01,1,200.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
136,7,64,49.41,2,2,3,36,32,2021-04-01,1,200.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
136,7,65,60.65,3,3,4,289,42,2000-03-01,2,300.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
136,7,66,49.41,2,2,5,133,55,2013-03-01,1,200.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
136,7,67,60.65,3,3,3,23,38,2022-05-01,2,300.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
136,7,68,49.41,2,2,2,139,30,2012-09-01,1,200.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
136,7,69,60.65,3,2,2,144,27,2012-04-01,1,200.5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
136,7,70,49.41,2,2,1,33,20,2021-07-01,1,200.5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
136,8,71,60.65,3,3,3,128,32,2013-08-01,3,300.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
136,8,72,49.41,2,2,6,223,61,2005-09-01,2,200.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
136,8,73,60.65,3,3,5,290,56,2000-02-01,1,300.5,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
136,8,75,60.65,3,3,2,59,25,2019-05-01,2,300.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
136,8,77,60.65,3,3,5,72,53,2018-04-01,1,300.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
136,8,78,49.41,2,3,1,7,19,2023-09-01,2,300.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
136,8,79,60.65,3,3,5,22,57,2022-06-01,1,300.5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
136,8,80,49.41,2,2,2,97,23,2016-03-01,1,200.5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
137,1,1,60.08,3,3,7,48,80,2020-04-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,1,3,60.08,3,3,6,140,68,2012-08-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,1,5,60.08,3,2,6,227,62,2005-05-01,1,200.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,1,6,60.08,3,3,4,151,41,2011-08-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
137,1,7,60.08,3,3,2,136,28,2012-12-01,2,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
137,1,10,60.08,3,4,4,12,46,2023-04-01,2,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
137,2,11,60.08,3,3,3,521,35,1980-11-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,2,12,60.08,3,3,5,365,51,1993-10-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,2,13,60.08,3,3,6,21,64,2022-07-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,2,14,60.08,3,3,3,571,34,1976-08-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,2,15,60.08,3,3,4,276,47,2001-04-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,2,16,60.08,3,3,5,37,55,2021-03-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
137,3,21,60.08,3,3,5,78,53,2017-10-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
137,3,22,60.08,3,3,3,571,33,1976-08-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,3,23,60.08,3,2,4,230,50,2005-02-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,3,24,60.08,3,3,2,29,21,2021-11-01,3,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
137,3,25,60.08,3,2,4,227,47,2005-05-01,2,200.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,3,26,60.08,3,3,6,101,65,2015-11-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,3,28,60.08,3,3,3,173,36,2009-11-01,2,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
137,4,31,60.08,3,3,5,306,57,1998-10-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,4,32,60.08,3,3,4,57,41,2019-07-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
137,4,33,60.08,3,3,3,571,35,1976-08-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,4,34,60.08,3,3,3,525,35,1980-07-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,4,35,60.08,3,3,4,36,45,2021-04-01,4,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
137,4,36,60.08,3,3,3,571,35,1976-08-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,5,41,60.08,3,3,3,546,37,1978-10-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,5,42,60.08,3,3,4,275,47,2001-04-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,5,43,60.08,3,3,2,94,21,2016-06-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
137,5,44,60.08,3,3,2,571,26,1976-08-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,5,45,60.08,3,4,2,1,22,2024-03-01,2,400.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
137,5,46,60.08,3,3,2,129,24,2013-07-01,3,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
137,5,47,60.08,3,3,3,331,39,1996-08-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,6,51,60.08,3,3,2,30,29,2021-10-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
137,6,52,60.08,3,3,4,315,43,1997-12-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,6,53,60.08,3,3,6,170,69,2010-02-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,6,54,60.08,3,3,8,19,85,2022-09-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,6,56,60.08,3,3,2,573,28,1976-06-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,7,61,60.08,3,3,5,94,52,2016-06-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
137,7,62,59.12,3,3,2,573,29,1976-06-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,7,63,60.08,3,3,3,276,40,2001-03-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,7,65,60.08,3,3,3,573,34,1976-06-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
137,7,66,60.08,3,3,3,30,36,2021-10-01,4,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
137,8,71,60.08,3,3,3,21,35,2022-07-01,2,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
137,8,72,60.08,3,4,5,201,55,2007-07-01,2,400.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
137,8,73,60.08,3,3,4,97,41,2016-03-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
137,8,74,60.08,3,3,3,53,32,2019-11-01,2,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
137,8,75,60.08,3,3,4,113,45,2014-11-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
137,8,79,60.08,3,3,3,12,36,2023-04-01,3,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
138,1,1,68.27,3,3,6,144,61,2012-04-01,2,300.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
138,1,2,40.99,1,2,1,19,19,2022-09-01,1,200.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
138,1,3,34.53,1,2,4,195,44,2008-01-01,1,200.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
138,1,4,68.53,3,3,6,20,63,2022-08-01,1,300.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
138,1,5,68.27,3,3,6,79,63,2017-09-01,1,300.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
138,1,6,40.99,1,2,2,12,22,2023-04-01,1,200.5,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
138,1,7,47.68,2,2,4,36,49,2021-04-01,1,200.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
138,1,8,68.54,3,3,2,36,21,2021-04-01,2,300.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
138,1,9,68.27,3,3,5,60,56,2019-04-01,1,300.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
138,1,10,40.99,1,2,4,59,50,2019-05-01,1,200.5,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
138,1,11,47.68,2,2,5,418,56,1989-06-01,1,200.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
138,1,12,68.54,4,3,3,85,35,2017-03-01,1,300.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
138,1,13,68.27,3,3,3,61,31,2019-03-01,2,300.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
138,1,14,40.99,1,2,4,3,42,2024-01-01,2,200.5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
138,1,15,47.68,2,2,5,142,58,2012-06-01,1,200.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
138,1,16,68.54,3,3,3,36,32,2021-04-01,3,300.5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
138,1,17,68.27,3,3,2,108,30,2015-04-01,1,300.5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
138,1,18,40.99,1,2,1,79,19,2017-09-01,1,200.5,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
138,1,19,47.68,2,2,5,81,54,2017-07-01,1,200.5,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
138,1,20,68.54,4,3,3,165,36,2010-07-01,3,300.5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
138,1,21,68.27,3,3,6,171,68,2010-01-01,2,300.5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
138,1,22,40.99,1,2,5,90,53,2016-10-01,1,200.5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
138,1,23,47.68,2,2,2,176,23,2009-08-01,1,200.5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
138,1,24,68.54,4,3,4,170,45,2010-02-01,2,300.5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
139,1,1,60.56,3,3,5,179,55,2009-05-01,1,300.5,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
139,1,2,58.05,3,3,7,82,77,2017-06-01,1,300.5,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
139,1,3,60.56,3,3,4,409,46,1990-02-01,1,300.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
139,1,4,63.67,3,4,4,143,46,2012-05-01,2,400.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
139,1,5,60.56,3,3,7,60,80,2019-04-01,1,300.5,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
139,1,6,63.67,3,3,2,284,29,2000-08-01,2,300.5,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
139,1,7,60.56,2,4,2,6,22,2023-10-01,1,400.5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
139,1,8,63.67,2,4,5,101,59,2015-11-01,1,400.5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
139,1,9,60.56,3,4,2,17,24,2022-11-01,1,400.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
139,1,10,63.67,3,4,2,37,22,2021-03-01,2,400.5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
140,1,1,69.07,3,3,2,315,26,1998-01-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
140,1,2,41.71,1,2,5,59,58,2019-05-01,1,200.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
140,1,3,35.33,1,2,2,148,25,2011-12-01,1,200.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
140,1,4,82.85,4,4,3,147,36,2012-01-01,4,400.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
140,1,5,69.07,3,4,6,103,62,2015-09-01,1,400.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
140,1,6,41.71,1,2,2,49,27,2020-03-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
140,1,7,48.48,2,2,2,170,29,2010-02-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
140,1,8,69.34,3,4,6,121,68,2014-03-01,1,400.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
140,1,9,69.07,3,4,7,114,76,2014-10-01,2,400.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
140,1,10,41.71,1,3,2,13,28,2023-03-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
140,1,12,69.34,3,4,5,62,57,2019-02-01,2,400.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
140,1,13,69.07,3,3,6,148,68,2011-12-01,2,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
140,1,14,41.71,1,2,7,150,74,2011-10-01,1,200.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
140,1,15,48.48,2,2,4,210,41,2006-10-01,1,200.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
140,1,16,69.91,3,4,7,145,75,2012-03-01,2,400.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
140,1,17,69.07,3,3,5,149,59,2011-11-01,2,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
140,1,18,41.71,1,3,2,4,25,2023-12-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
140,1,19,48.48,2,2,3,408,35,1990-04-01,1,200.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
140,1,20,69.91,3,4,3,49,32,2020-03-01,1,400.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
140,1,21,69.07,3,3,5,148,52,2011-12-01,2,300.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
140,1,23,48.48,2,2,5,138,60,2012-10-01,1,200.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
140,1,24,69.91,3,4,6,140,69,2012-08-01,1,400.5,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
140,2,25,69.07,3,3,4,224,49,2005-08-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
140,2,26,41.71,1,3,6,11,69,2023-05-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
140,2,27,35.33,1,2,5,104,53,2015-08-01,1,200.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
140,2,28,82.85,4,4,4,149,48,2011-11-01,2,400.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
140,2,29,69.07,3,3,6,146,65,2012-02-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
140,2,30,41.71,1,2,4,190,48,2008-06-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
